,2012-01,2013-01,2014-01,2015-01,2016-01,2017-01,2018-01,2019-01,2020-01,2021-01
0,0.05063291139240506,0.03481012658227848,0.022151898734177215,0.05063291139240506,0.012658227848101266,0.09177215189873418,0.05063291139240506,0.16455696202531644,0.006329113924050633,0.0189873417721519
1,0.0031645569620253164,0.006329113924050633,0.04746835443037975,0.0,0.0031645569620253164,0.0031645569620253164,0.012658227848101266,0.006329113924050633,0.12341772151898735,0.02531645569620253
2,0.0031645569620253164,0.006329113924050633,0.0,0.0,0.07278481012658228,0.0031645569620253164,0.0759493670886076,0.00949367088607595,0.0031645569620253164,0.10443037974683544
포착군집,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0
