,2012-01,2013-01,2014-01,2015-01,2016-01,2017-01,2018-01,2019-01,2020-01,2021-01
0,0.6981132075471698,0.8857142857142857,0.27906976744186046,0.9047619047619048,0.09302325581395349,0.8269230769230769,0.3372093023255814,0.9101123595505619,0.09195402298850575,0.1076923076923077
1,0.1320754716981132,0.05714285714285714,0.6976744186046512,0.047619047619047616,0.09302325581395349,0.09615384615384616,0.08139534883720931,0.033707865168539325,0.8735632183908045,0.2153846153846154
2,0.16981132075471697,0.05714285714285714,0.023255813953488372,0.047619047619047616,0.813953488372093,0.07692307692307693,0.5813953488372093,0.05617977528089888,0.034482758620689655,0.676923076923077
포착군집,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0
