,2012-01,2012-04,2012-07,2012-10,2013-01,2013-04,2013-07,2013-10,2014-01,2014-04,2014-07,2014-10,2015-01,2015-04,2015-07,2015-10,2016-01,2016-04,2016-07,2016-10,2017-01,2017-04,2017-07,2017-10,2018-01,2018-04,2018-07,2018-10,2019-01,2019-04,2019-07,2019-10,2020-01,2020-04,2020-07,2020-10,2021-01
0,0.0,0.19047619047619047,0.8666666666666667,0.33333333333333337,0.0,0.0,0.0,0.09523809523809525,0.27272727272727276,0.037037037037037035,0.0588235294117647,0.0588235294117647,0.8749999999999999,0.8571428571428572,0.9285714285714285,0.07142857142857141,0.6428571428571428,0.0,0.7096774193548387,0.7741935483870969,0.09677419354838711,0.7454545454545455,0.7272727272727273,0.29545454545454547,0.7272727272727273,0.029411764705882353,0.09090909090909093,0.03571428571428571,0.5964912280701755,0.27142857142857146,0.13333333333333336,0.023255813953488372,0.9047619047619047,0.85,0.8055555555555555,0.05263157894736841,0.042553191489361694
1,0.7777777777777778,0.8095238095238094,0.13333333333333333,0.5333333333333333,0.8666666666666667,0.11111111111111112,0.8181818181818182,0.04761904761904762,0.09090909090909091,0.6296296296296295,0.8823529411764705,0.8823529411764705,0.06249999999999999,0.14285714285714285,0.07142857142857142,0.8928571428571428,0.07142857142857142,0.7368421052631579,0.2903225806451613,0.0,0.903225806451613,0.23636363636363636,0.20454545454545456,0.6363636363636364,0.06818181818181819,0.8970588235294117,0.018181818181818184,0.07142857142857142,0.3684210526315789,0.7000000000000001,0.8444444444444446,0.8139534883720929,0.047619047619047616,0.024999999999999998,0.16666666666666666,0.7894736842105262,0.7659574468085105
2,0.22222222222222224,0.0,0.0,0.13333333333333333,0.13333333333333333,0.888888888888889,0.18181818181818182,0.8571428571428572,0.6363636363636364,0.33333333333333326,0.0588235294117647,0.0588235294117647,0.06249999999999999,0.0,0.0,0.035714285714285705,0.2857142857142857,0.2631578947368421,0.0,0.22580645161290325,0.0,0.018181818181818184,0.06818181818181819,0.06818181818181819,0.20454545454545456,0.07352941176470588,0.890909090909091,0.8928571428571429,0.03508771929824561,0.028571428571428574,0.022222222222222223,0.1627906976744186,0.047619047619047616,0.125,0.027777777777777776,0.15789473684210525,0.19148936170212763
포착군집,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
