,2012-01,2013-01,2014-01,2015-01,2016-01,2017-01,2018-01,2019-01,2020-01,2021-01
0,0.05555555555555556,0.6666666666666666,0.9565217391304347,0.0,0.14285714285714285,0.09677419354838711,0.8409090909090908,0.9122807017543859,0.023809523809523808,0.7708333333333333
1,0.05555555555555556,0.19999999999999998,0.0,0.0,0.7857142857142857,0.03225806451612903,0.04545454545454545,0.052631578947368425,0.9047619047619047,0.125
2,0.888888888888889,0.13333333333333333,0.043478260869565216,1.0,0.07142857142857142,0.8709677419354839,0.11363636363636363,0.03508771929824561,0.07142857142857142,0.10416666666666667
포착군집,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0
