,0
당기순이익/총자본,0.20296761994585663
영업이익/총자본,0.1953895799694893
판매 및 관리비/총자본,0.10645994546280542
총자본,0.10017512921598559
매출총이익/총자본,0.09343637807730144
영업현금흐름/총자본,0.08757101556214017
최대주주비율,0.0788890230746305
차입금의존도,0.05619070219945778
최대주주변경을수반하는주식담보제공금액+최대주주변경을수반하는주식양수도금액+타법인주식및출자증권취득결정금액+특수관계인에대한자금대여금액+BW금액+CB금액+유상증자금액/총자본,0.04378442891827146
매출채권/총자본,0.035136177574061775
