,2012-01,2013-01,2014-01,2015-01,2016-01,2017-01,2018-01,2019-01,2020-01,2021-01
0,0.0031645569620253164,0.03164556962025317,0.06962025316455696,0.0,0.012658227848101266,0.00949367088607595,0.11708860759493671,0.16455696202531644,0.0031645569620253164,0.11708860759493671
1,0.0031645569620253164,0.00949367088607595,0.0,0.0,0.06962025316455696,0.0031645569620253164,0.006329113924050633,0.00949367088607595,0.12025316455696203,0.0189873417721519
2,0.05063291139240506,0.006329113924050633,0.0031645569620253164,0.05063291139240506,0.006329113924050633,0.08544303797468354,0.015822784810126583,0.006329113924050633,0.00949367088607595,0.015822784810126583
포착군집,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0
