,2012-01,2013-01,2014-01,2015-01,2016-01,2017-01,2018-01,2019-01,2020-01,2021-01
0,0.06666666666666667,0.23076923076923075,0.8333333333333334,0.5555555555555556,0.42105263157894735,0.1923076923076923,0.10344827586206896,0.038461538461538464,0.8,0.125
1,0.6000000000000001,0.23076923076923075,0.08333333333333334,0.33333333333333337,0.2631578947368421,0.5384615384615384,0.13793103448275862,0.11538461538461539,0.16666666666666666,0.0625
2,0.3333333333333333,0.5384615384615384,0.08333333333333334,0.11111111111111112,0.3157894736842105,0.2692307692307692,0.7586206896551724,0.8461538461538461,0.03333333333333333,0.8125
포착군집,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0
