,2012-01,2012-04,2012-07,2012-10,2013-01,2013-04,2013-07,2013-10,2014-01,2014-04,2014-07,2014-10,2015-01,2015-04,2015-07,2015-10,2016-01,2016-04,2016-07,2016-10,2017-01,2017-04,2017-07,2017-10,2018-01,2018-04,2018-07,2018-10,2019-01,2019-04,2019-07,2019-10,2020-01,2020-04,2020-07,2020-10,2021-01
0,0.6000000000000001,0.42105263157894735,0.631578947368421,0.6666666666666666,0.6153846153846154,0.09999999999999999,0.0,0.5000000000000001,0.5833333333333334,0.26666666666666666,0.5499999999999999,0.15789473684210525,0.4444444444444445,0.27777777777777773,0.2,0.39999999999999997,0.22222222222222224,0.3333333333333333,0.3157894736842105,0.3809523809523809,0.3076923076923077,0.6538461538461539,0.17241379310344826,0.17857142857142858,0.10344827586206896,0.7142857142857143,0.7142857142857143,0.09375,0.07692307692307693,0.11538461538461539,0.7241379310344828,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.2173913043478261,0.1111111111111111,0.75
1,0.13333333333333333,0.5263157894736842,0.2631578947368421,0.06666666666666667,0.3076923076923077,0.39999999999999997,0.5,0.16666666666666669,0.08333333333333334,0.6000000000000001,0.19999999999999998,0.631578947368421,0.22222222222222224,0.3333333333333333,0.4666666666666667,0.39999999999999997,0.4444444444444445,0.3888888888888889,0.2631578947368421,0.42857142857142855,0.576923076923077,0.038461538461538464,0.7241379310344828,0.6785714285714286,0.13793103448275862,0.17857142857142858,0.17857142857142858,0.125,0.15384615384615385,0.23076923076923078,0.20689655172413793,0.16666666666666666,0.7,0.16666666666666666,0.13043478260869568,0.611111111111111,0.125
2,0.26666666666666666,0.05263157894736842,0.10526315789473684,0.26666666666666666,0.07692307692307693,0.5,0.5,0.33333333333333337,0.33333333333333337,0.13333333333333333,0.25,0.21052631578947367,0.33333333333333337,0.3888888888888889,0.3333333333333333,0.19999999999999998,0.33333333333333337,0.27777777777777773,0.42105263157894735,0.19047619047619044,0.11538461538461539,0.3076923076923077,0.10344827586206896,0.14285714285714285,0.7586206896551724,0.10714285714285714,0.10714285714285714,0.78125,0.7692307692307693,0.6538461538461539,0.06896551724137931,0.7,0.23333333333333334,0.7,0.6521739130434783,0.27777777777777773,0.125
포착군집,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0
