,2012-01,2012-04,2012-07,2012-10,2013-01,2013-04,2013-07,2013-10,2014-01,2014-04,2014-07,2014-10,2015-01,2015-04,2015-07,2015-10,2016-01,2016-04,2016-07,2016-10,2017-01,2017-04,2017-07,2017-10,2018-01,2018-04,2018-07,2018-10,2019-01,2019-04,2019-07,2019-10,2020-01,2020-04,2020-07,2020-10,2021-01
0,0.0,0.23214285714285715,0.725,0.16666666666666666,0.0,0.18181818181818182,0.10526315789473684,0.047619047619047616,0.2558139534883721,0.06382978723404255,0.13953488372093023,0.09302325581395349,0.7619047619047619,0.7916666666666666,0.8043478260869565,0.16279069767441862,0.6976744186046512,0.07692307692307693,0.6530612244897959,0.6538461538461539,0.17307692307692307,0.7407407407407408,0.7294117647058824,0.23170731707317077,0.7674418604651162,0.02040816326530612,0.1020408163265306,0.021739130434782608,0.5280898876404494,0.25252525252525254,0.1,0.03488372093023255,0.8068181818181819,0.9069767441860463,0.8717948717948719,0.04225352112676056,0.03076923076923077
1,0.7169811320754716,0.6964285714285714,0.225,0.6111111111111112,0.7714285714285715,0.12121212121212122,0.7105263157894737,0.19047619047619047,0.09302325581395349,0.5957446808510638,0.7674418604651163,0.7906976744186046,0.14285714285714285,0.1875,0.13043478260869565,0.813953488372093,0.09302325581395349,0.6410256410256411,0.24489795918367346,0.11538461538461539,0.75,0.16049382716049385,0.18823529411764708,0.7073170731707318,0.05813953488372092,0.846938775510204,0.01020408163265306,0.08695652173913043,0.449438202247191,0.686868686868687,0.8500000000000001,0.8372093023255813,0.13636363636363635,0.011627906976744184,0.1153846153846154,0.8450704225352111,0.8
2,0.2830188679245283,0.07142857142857142,0.05,0.2222222222222222,0.22857142857142856,0.696969696969697,0.18421052631578946,0.7619047619047619,0.6511627906976745,0.3404255319148936,0.09302325581395349,0.11627906976744186,0.09523809523809523,0.020833333333333332,0.06521739130434782,0.023255813953488372,0.20930232558139536,0.28205128205128205,0.10204081632653061,0.23076923076923078,0.07692307692307693,0.09876543209876544,0.0823529411764706,0.06097560975609757,0.17441860465116277,0.13265306122448978,0.8877551020408163,0.8913043478260869,0.02247191011235955,0.06060606060606061,0.05,0.12790697674418602,0.056818181818181816,0.0813953488372093,0.012820512820512822,0.11267605633802816,0.16923076923076924
포착군집,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
