,2012-01,2013-01,2014-01,2015-01,2016-01,2017-01,2018-01,2019-01,2020-01,2021-01
0,0.009195402298850575,0.04827586206896552,0.020689655172413793,0.006896551724137931,0.020689655172413793,0.011494252873563218,0.10114942528735632,0.1103448275862069,0.041379310344827586,0.03908045977011494
1,0.06206896551724138,0.016091954022988506,0.0,0.059770114942528735,0.006896551724137931,0.022988505747126436,0.04367816091954023,0.02528735632183908,0.10114942528735632,0.05747126436781609
2,0.027586206896551724,0.009195402298850575,0.059770114942528735,0.020689655172413793,0.06206896551724138,0.06436781609195402,0.020689655172413793,0.05747126436781609,0.034482758620689655,0.034482758620689655
포착군집,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0
