,2012-01,2013-01,2014-01,2015-01,2016-01,2017-01,2018-01,2019-01,2020-01,2021-01
0,0.05555555555555555,0.5384615384615385,0.3684210526315789,0.06666666666666667,0.23076923076923078,0.09999999999999999,0.7297297297297297,0.7884615384615385,0.15789473684210525,0.2631578947368421
1,0.6666666666666666,0.3076923076923077,0.05263157894736842,0.6666666666666666,0.15384615384615385,0.3,0.16216216216216217,0.09615384615384617,0.5789473684210525,0.5
2,0.2777777777777778,0.15384615384615385,0.5789473684210525,0.26666666666666666,0.6153846153846154,0.6,0.1081081081081081,0.11538461538461539,0.2631578947368421,0.23684210526315788
포착군집,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0
