,2012-01,2013-01,2014-01,2015-01,2016-01,2017-01,2018-01,2019-01,2020-01,2021-01
0,0.20930232558139536,0.125,0.48717948717948717,0.13513513513513514,0.20512820512820512,0.20930232558139536,0.7222222222222222,0.6904761904761905,0.2337662337662338,0.5714285714285714
1,0.5116279069767442,0.375,0.358974358974359,0.5135135135135135,0.3076923076923077,0.6046511627906976,0.1388888888888889,0.20238095238095238,0.18181818181818182,0.125
2,0.27906976744186046,0.5,0.15384615384615385,0.35135135135135137,0.48717948717948717,0.18604651162790697,0.1388888888888889,0.10714285714285714,0.5844155844155845,0.30357142857142855
포착군집,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0
