,2012-01,2013-01,2014-01,2015-01,2016-01,2017-01,2018-01,2019-01,2020-01,2021-01
0,0.23529411764705882,0.15384615384615385,0.6190476190476191,0.6666666666666666,0.038461538461538464,0.16666666666666666,0.7297297297297297,0.07692307692307693,0.21052631578947367,0.5897435897435898
1,0.7058823529411765,0.6923076923076923,0.14285714285714288,0.19999999999999998,0.8461538461538461,0.19999999999999998,0.16216216216216217,0.038461538461538464,0.631578947368421,0.3076923076923077
2,0.058823529411764705,0.15384615384615385,0.23809523809523814,0.13333333333333333,0.11538461538461539,0.6333333333333333,0.1081081081081081,0.8846153846153847,0.15789473684210525,0.10256410256410256
포착군집,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0
