,2012-01,2013-01,2014-01,2015-01,2016-01,2017-01,2018-01,2019-01,2020-01,2021-01
0,0.09195402298850575,0.06666666666666667,0.004597701149425287,0.011494252873563218,0.006896551724137931,0.004597701149425287,0.02528735632183908,0.18850574712643678,0.020689655172413793,0.13333333333333333
1,0.006896551724137931,0.006896551724137931,0.016091954022988506,0.0022988505747126436,0.0022988505747126436,0.09655172413793103,0.009195402298850575,0.0,0.0022988505747126436,0.004597701149425287
2,0.022988505747126436,0.006896551724137931,0.07816091954022988,0.08275862068965517,0.0896551724137931,0.01839080459770115,0.1632183908045977,0.016091954022988506,0.18160919540229886,0.013793103448275862
포착군집,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0
