,2012-01,2013-01,2014-01,2015-01,2016-01,2017-01,2018-01,2019-01,2020-01,2021-01
0,0.0,0.8666666666666667,0.0,0.0625,0.034482758620689655,0.8125,0.11363636363636365,0.9122807017543859,0.880952380952381,0.23404255319148934
1,0.888888888888889,0.0,0.9545454545454545,0.0625,0.6551724137931034,0.1875,0.8409090909090909,0.052631578947368425,0.0,0.6808510638297871
2,0.11111111111111112,0.13333333333333333,0.045454545454545456,0.875,0.31034482758620685,0.0,0.045454545454545456,0.03508771929824561,0.11904761904761907,0.08510638297872339
포착군집,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
