,2012-01,2013-01,2014-01,2015-01,2016-01,2017-01,2018-01,2019-01,2020-01,2021-01
0,0.06666666666666667,0.5384615384615385,0.08333333333333334,0.1111111111111111,0.4736842105263158,0.49999999999999994,0.10344827586206896,0.8846153846153846,0.8,0.25
1,0.4666666666666667,0.23076923076923078,0.8333333333333334,0.3333333333333333,0.2631578947368421,0.1923076923076923,0.7586206896551724,0.11538461538461538,0.16666666666666666,0.625
2,0.4666666666666667,0.23076923076923078,0.08333333333333334,0.5555555555555555,0.2631578947368421,0.30769230769230765,0.13793103448275862,0.0,0.03333333333333333,0.125
포착군집,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
