,2012-01,2013-01,2014-01,2015-01,2016-01,2017-01,2018-01,2019-01,2020-01,2021-01
0,0.0,0.0,0.009195402298850575,0.013793103448275862,0.006896551724137931,0.029885057471264367,0.15862068965517243,0.10804597701149425,0.027586206896551724,0.020689655172413793
1,0.08735632183908046,0.06206896551724138,0.08045977011494253,0.0735632183908046,0.011494252873563218,0.08505747126436781,0.011494252873563218,0.004597701149425287,0.1632183908045977,0.006896551724137931
2,0.034482758620689655,0.01839080459770115,0.009195402298850575,0.009195402298850575,0.08045977011494253,0.004597701149425287,0.027586206896551724,0.09195402298850575,0.011494252873563218,0.12183908045977011
포착군집,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0
