,2012-01,2012-04,2012-07,2012-10,2013-01,2013-04,2013-07,2013-10,2014-01,2014-04,2014-07,2014-10,2015-01,2015-04,2015-07,2015-10,2016-01,2016-04,2016-07,2016-10,2017-01,2017-04,2017-07,2017-10,2018-01,2018-04,2018-07,2018-10,2019-01,2019-04,2019-07,2019-10,2020-01,2020-04,2020-07,2020-10,2021-01
0,0.9444444444444444,0.047619047619047616,0.9333333333333332,0.06666666666666667,0.06666666666666667,0.888888888888889,0.9090909090909091,0.09523809523809523,0.8636363636363636,0.037037037037037035,0.8823529411764706,0.0,0.06249999999999999,0.03571428571428571,0.10714285714285715,0.03571428571428571,0.03571428571428571,0.0,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.0,0.13636363636363638,0.13636363636363638,0.8409090909090909,0.8676470588235293,0.9272727272727274,0.9107142857142857,0.9122807017543859,0.8857142857142857,0.8666666666666667,0.9069767441860466,0.09523809523809523,0.8749999999999999,0.1388888888888889,0.8157894736842105,0.8297872340425532
1,0.05555555555555555,0.9523809523809523,0.06666666666666667,0.8666666666666666,0.8666666666666666,0.0,0.0909090909090909,0.9047619047619047,0.0,0.0,0.11764705882352941,0.9411764705882353,0.9375,0.03571428571428571,0.8928571428571429,0.9285714285714285,0.9285714285714285,0.0,0.0,0.0,0.0,0.9272727272727272,0.8636363636363636,0.022727272727272728,0.022727272727272728,0.029411764705882353,0.018181818181818184,0.017857142857142856,0.07017543859649122,0.1142857142857143,0.0,0.0,0.9047619047619047,0.024999999999999998,0.8333333333333333,0.13157894736842105,0.1276595744680851
2,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.11111111111111112,0.0,0.0,0.13636363636363638,0.9629629629629629,0.0,0.058823529411764705,0.0,0.9285714285714285,0.0,0.03571428571428571,0.03571428571428571,1.0,0.9677419354838709,0.9354838709677419,0.9354838709677419,0.07272727272727272,0.0,0.8409090909090909,0.13636363636363638,0.10294117647058823,0.05454545454545455,0.07142857142857142,0.017543859649122806,0.0,0.13333333333333333,0.09302325581395349,0.0,0.09999999999999999,0.027777777777777776,0.05263157894736842,0.042553191489361694
포착군집,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
