,2012-01,2012-04,2012-07,2012-10,2013-01,2013-04,2013-07,2013-10,2014-01,2014-04,2014-07,2014-10,2015-01,2015-04,2015-07,2015-10,2016-01,2016-04,2016-07,2016-10,2017-01,2017-04,2017-07,2017-10,2018-01,2018-04,2018-07,2018-10,2019-01,2019-04,2019-07,2019-10,2020-01,2020-04,2020-07,2020-10,2021-01
0,0.7924528301886793,0.08928571428571429,0.825,0.05555555555555555,0.08571428571428572,0.8181818181818182,0.8947368421052632,0.047619047619047616,0.813953488372093,0.10638297872340426,0.8372093023255814,0.023255813953488372,0.07142857142857142,0.020833333333333332,0.10869565217391304,0.046511627906976744,0.023255813953488372,0.05128205128205128,0.12244897959183673,0.21153846153846154,0.15384615384615385,0.07407407407407407,0.11764705882352941,0.12195121951219512,0.8372093023255814,0.8775510204081631,0.9387755102040817,0.9347826086956522,0.9550561797752809,0.8585858585858586,0.8585858585858586,0.8941176470588236,0.09195402298850575,0.9529411764705881,0.038461538461538464,0.9154929577464789,0.8923076923076922
1,0.1320754716981132,0.8035714285714286,0.1,0.8611111111111112,0.9142857142857143,0.06060606060606061,0.07894736842105263,0.9047619047619048,0.046511627906976744,0.02127659574468085,0.13953488372093023,0.8604651162790697,0.9047619047619048,0.0625,0.8695652173913043,0.9302325581395349,0.9069767441860465,0.05128205128205128,0.061224489795918366,0.038461538461538464,0.038461538461538464,0.8518518518518519,0.8352941176470589,0.04878048780487805,0.046511627906976744,0.01020408163265306,0.0,0.010869565217391304,0.0449438202247191,0.1111111111111111,0.0101010101010101,0.011764705882352943,0.8965517241379309,0.01176470588235294,0.935897435897436,0.04225352112676056,0.07692307692307691
2,0.07547169811320754,0.10714285714285714,0.075,0.08333333333333333,0.0,0.12121212121212122,0.02631578947368421,0.047619047619047616,0.13953488372093023,0.8723404255319149,0.023255813953488372,0.11627906976744186,0.023809523809523808,0.9166666666666666,0.021739130434782608,0.023255813953488372,0.06976744186046512,0.8974358974358975,0.8163265306122449,0.75,0.8076923076923077,0.07407407407407407,0.047058823529411764,0.8292682926829268,0.11627906976744186,0.11224489795918366,0.061224489795918366,0.05434782608695652,0.0,0.0303030303030303,0.1313131313131313,0.09411764705882354,0.011494252873563218,0.035294117647058816,0.02564102564102564,0.04225352112676056,0.030769230769230767
포착군집,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
