,2012-01,2012-04,2012-07,2012-10,2013-01,2013-04,2013-07,2013-10,2014-01,2014-04,2014-07,2014-10,2015-01,2015-04,2015-07,2015-10,2016-01,2016-04,2016-07,2016-10,2017-01,2017-04,2017-07,2017-10,2018-01,2018-04,2018-07,2018-10,2019-01,2019-04,2019-07,2019-10,2020-01,2020-04,2020-07,2020-10,2021-01
0,0.006896551724137931,0.011494252873563218,0.07816091954022988,0.006896551724137931,0.006896551724137931,0.06436781609195402,0.0022988505747126436,0.016091954022988506,0.08045977011494253,0.011494252873563218,0.013793103448275862,0.0022988505747126436,0.006896551724137931,0.004597701149425287,0.006896551724137931,0.004597701149425287,0.0022988505747126436,0.004597701149425287,0.0896551724137931,0.0896551724137931,0.004597701149425287,0.011494252873563218,0.009195402298850575,0.009195402298850575,0.009195402298850575,0.19770114942528735,0.21149425287356322,0.0022988505747126436,0.0,0.19770114942528735,0.0022988505747126436,0.17011494252873563,0.0022988505747126436,0.1839080459770115,0.167816091954023,0.14942528735632185,0.013793103448275862
1,0.09885057471264368,0.10574712643678161,0.009195402298850575,0.07126436781609195,0.0,0.006896551724137931,0.07586206896551724,0.004597701149425287,0.004597701149425287,0.0022988505747126436,0.08275862068965517,0.011494252873563218,0.08735632183908046,0.006896551724137931,0.09425287356321839,0.0896551724137931,0.0896551724137931,0.08045977011494253,0.016091954022988506,0.02528735632183908,0.016091954022988506,0.16091954022988506,0.022988505747126436,0.02528735632183908,0.16551724137931034,0.0022988505747126436,0.0,0.19770114942528735,0.19310344827586207,0.006896551724137931,0.027586206896551724,0.0022988505747126436,0.17701149425287357,0.0022988505747126436,0.004597701149425287,0.006896551724137931,0.004597701149425287
2,0.016091954022988506,0.011494252873563218,0.004597701149425287,0.004597701149425287,0.0735632183908046,0.004597701149425287,0.009195402298850575,0.07586206896551724,0.013793103448275862,0.09425287356321839,0.0022988505747126436,0.08505747126436781,0.0022988505747126436,0.09885057471264368,0.004597701149425287,0.004597701149425287,0.006896551724137931,0.004597701149425287,0.006896551724137931,0.004597701149425287,0.09885057471264368,0.013793103448275862,0.1632183908045977,0.15402298850574714,0.022988505747126436,0.02528735632183908,0.013793103448275862,0.011494252873563218,0.011494252873563218,0.022988505747126436,0.19770114942528735,0.022988505747126436,0.020689655172413793,0.009195402298850575,0.006896551724137931,0.006896551724137931,0.1310344827586207
포착군집,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0
