,2012-01,2012-04,2012-07,2012-10,2013-01,2013-04,2013-07,2013-10,2014-01,2014-04,2014-07,2014-10,2015-01,2015-04,2015-07,2015-10,2016-01,2016-04,2016-07,2016-10,2017-01,2017-04,2017-07,2017-10,2018-01,2018-04,2018-07,2018-10,2019-01,2019-04,2019-07,2019-10,2020-01,2020-04,2020-07,2020-10,2021-01
0,0.05660377358490566,0.08928571428571429,0.85,0.08333333333333333,0.08571428571428572,0.8484848484848485,0.02631578947368421,0.16666666666666666,0.813953488372093,0.10638297872340426,0.13953488372093023,0.023255813953488372,0.07142857142857142,0.041666666666666664,0.06521739130434782,0.046511627906976744,0.023255813953488372,0.05128205128205128,0.7959183673469388,0.75,0.038461538461538464,0.06172839506172839,0.047058823529411764,0.048780487804878044,0.046511627906976744,0.8775510204081631,0.9387755102040817,0.010869565217391304,0.0,0.8686868686868687,0.0101010101010101,0.8705882352941176,0.011494252873563218,0.9411764705882354,0.9358974358974358,0.9154929577464789,0.0923076923076923
1,0.8113207547169812,0.8214285714285714,0.1,0.8611111111111112,0.0,0.09090909090909091,0.868421052631579,0.047619047619047616,0.046511627906976744,0.02127659574468085,0.8372093023255814,0.11627906976744186,0.9047619047619048,0.0625,0.8913043478260869,0.9069767441860465,0.9069767441860465,0.8974358974358975,0.14285714285714285,0.21153846153846154,0.1346153846153846,0.8641975308641975,0.11764705882352941,0.13414634146341461,0.8372093023255814,0.01020408163265306,0.0,0.9347826086956522,0.9438202247191012,0.030303030303030304,0.1212121212121212,0.011764705882352941,0.8850574712643678,0.011764705882352943,0.025641025641025637,0.04225352112676056,0.030769230769230767
2,0.1320754716981132,0.08928571428571429,0.05,0.05555555555555555,0.9142857142857143,0.06060606060606061,0.10526315789473684,0.7857142857142857,0.13953488372093023,0.8723404255319149,0.023255813953488372,0.8604651162790697,0.023809523809523808,0.8958333333333334,0.043478260869565216,0.046511627906976744,0.06976744186046512,0.05128205128205128,0.061224489795918366,0.038461538461538464,0.8269230769230769,0.07407407407407407,0.8352941176470589,0.8170731707317073,0.11627906976744186,0.11224489795918366,0.061224489795918366,0.05434782608695652,0.05617977528089888,0.10101010101010102,0.8686868686868686,0.11764705882352941,0.10344827586206896,0.04705882352941177,0.03846153846153846,0.04225352112676056,0.8769230769230769
포착군집,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0
