,2012-01,2013-01,2014-01,2015-01,2016-01,2017-01,2018-01,2019-01,2020-01,2021-01
0,0.2619047619047619,0.03125,0.7777777777777778,0.47368421052631576,0.02564102564102564,0.2558139534883721,0.6111111111111112,0.1764705882352941,0.15584415584415584,0.4482758620689655
1,0.6428571428571429,0.625,0.08333333333333333,0.07894736842105263,0.8974358974358975,0.13953488372093023,0.2638888888888889,0.15294117647058822,0.6103896103896104,0.39655172413793105
2,0.09523809523809523,0.34375,0.1388888888888889,0.4473684210526316,0.07692307692307693,0.6046511627906976,0.125,0.6705882352941177,0.23376623376623376,0.15517241379310345
포착군집,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0
