,2012-01,2013-01,2014-01,2015-01,2016-01,2017-01,2018-01,2019-01,2020-01,2021-01
0,0.2,0.30769230769230765,0.16666666666666666,0.3888888888888889,0.3157894736842105,0.2692307692307693,0.06896551724137931,0.07692307692307693,0.1,0.625
1,0.13333333333333333,0.6923076923076923,0.08333333333333333,0.4444444444444444,0.3684210526315789,0.11538461538461539,0.17241379310344826,0.7307692307692308,0.30000000000000004,0.0625
2,0.6666666666666666,0.0,0.75,0.16666666666666666,0.3157894736842105,0.6153846153846154,0.7586206896551724,0.19230769230769232,0.6000000000000001,0.3125
포착군집,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0
