,2012-01,2013-01,2014-01,2015-01,2016-01,2017-01,2018-01,2019-01,2020-01,2021-01
0,0.09433962264150944,0.17142857142857143,0.023255813953488372,0.14285714285714285,0.09302325581395349,0.38461538461538464,0.10465116279069768,0.06741573033707865,0.1590909090909091,0.7384615384615384
1,0.22641509433962265,0.7142857142857143,0.13953488372093023,0.7619047619047619,0.8372093023255814,0.07692307692307693,0.10465116279069768,0.853932584269663,0.10227272727272728,0.10769230769230768
2,0.6792452830188679,0.11428571428571428,0.8372093023255814,0.09523809523809523,0.06976744186046512,0.5384615384615384,0.7906976744186046,0.07865168539325844,0.7386363636363638,0.15384615384615383
포착군집,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0
