,2012-01,2013-01,2014-01,2015-01,2016-01,2017-01,2018-01,2019-01,2020-01,2021-01
0,0.011494252873563218,0.013793103448275862,0.0022988505747126436,0.013793103448275862,0.009195402298850575,0.04597701149425287,0.020689655172413793,0.013793103448275862,0.03218390804597701,0.1103448275862069
1,0.027586206896551724,0.05747126436781609,0.013793103448275862,0.0735632183908046,0.08275862068965517,0.009195402298850575,0.020689655172413793,0.17471264367816092,0.020689655172413793,0.016091954022988506
2,0.08275862068965517,0.009195402298850575,0.08275862068965517,0.009195402298850575,0.006896551724137931,0.06436781609195402,0.15632183908045977,0.016091954022988506,0.14942528735632185,0.022988505747126436
포착군집,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0
