,2012-01,2013-01,2014-01,2015-01,2016-01,2017-01,2018-01,2019-01,2020-01,2021-01
0,0.0022988505747126436,0.004597701149425287,0.08735632183908046,0.08735632183908046,0.09195402298850575,0.01839080459770115,0.027586206896551724,0.009195402298850575,0.1632183908045977,0.009195402298850575
1,0.08045977011494253,0.004597701149425287,0.004597701149425287,0.004597701149425287,0.009195402298850575,0.09655172413793103,0.011494252873563218,0.0022988505747126436,0.006896551724137931,0.01839080459770115
2,0.03908045977011494,0.07126436781609195,0.006896551724137931,0.006896551724137931,0.0,0.006896551724137931,0.15862068965517243,0.19310344827586207,0.03218390804597701,0.12183908045977011
포착군집,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0
