,0
최대주주변경을수반하는주식담보제공금액+최대주주변경을수반하는주식양수도금액+타법인주식및출자증권취득결정금액+특수관계인에대한자금대여금액+BW금액+CB금액+유상증자금액,26803272469.965275
경영권분쟁소송+최대주주변경카운트+불성실공시법인지정카운트+조회공시요구카운트+상호변경카운트+업종변경카운트,1.9364291579070436
결산기간_거래량증가,inf
결산기간_주가변동률,1.669798380234197
당기순이익,-9587647.715720091
매출채권,29440471.729761045
매출총이익,-540635.6211860344
영업이익,-4516912.477066519
영업현금흐름,-1763075.5419180382
차입금의존도,34.54917912600909
총자본,50957043.47671234
최대주주비율,23.264996429011003
판매 및 관리비,3976475.5274799084
최대주주비율_변동성,inf
